transaction_id,customer_id,customer_city,merchant_id,merchant_category,transaction_datetime,payment_method,device_type,amount,currency,account_balance,credit_score,geo_match,velocity_score,cashback_used,transaction_status,risk_level,is_fraud
TXN001235,CUST0277,Bengaluru,MER093,Food,2026-11-04 14:08:00,Wallet,iPhone,3716.55,INR,123951.85,690,Yes,45,Yes,Success,Medium,0
TXN001236,CUST0127,Mumbai,MER276,Healthcare,2026-10-22 00:04:00,Wallet,Android,5913.9,INR,211203.16,554,No,91,Yes,Success,High,0
TXN001237,CUST0115,Hyderabad,MER249,Food,2026-01-18 21:29:00,UPI,Web,43453.58,INR,328375.93,886,No,18,No,Pending,High,0
TXN001238,CUST0771,Hyderabad,MER141,Entertainment,2026-11-10 16:27:00,NetBanking,Web,18781.33,INR,218019.1,809,No,7,No,Failed,Medium,0
TXN001239,CUST0637,Delhi,MER217,Shopping,2026-06-28 09:56:00,Wallet,iPhone,12153.96,INR,269221.46,329,No,40,No,Success,Low,0
TXN001240,CUST0268,Mumbai,MER190,Shopping,2026-10-18 21:09:00,Wallet,iPhone,58598.84,INR,391856.27,488,No,44,No,Success,Low,0
TXN001241,CUST0711,Mumbai,MER028,Food,2026-09-10 23:11:00,Wallet,Android,29748.85,INR,427932.17,421,Yes,20,No,Success,Medium,0
TXN001242,CUST0971,Delhi,MER206,Travel,2026-10-06 02:15:00,Debit Card,Web,32125.09,INR,34598.8,328,Yes,11,Yes,Failed,High,0
TXN001243,CUST1031,Delhi,MER274,Healthcare,2026-08-21 19:19:00,Wallet,Android,73762.38,INR,4053.52,849,Yes,14,No,Pending,High,1
TXN001244,CUST1145,Mumbai,MER101,Food,2026-03-04 22:43:00,NetBanking,Web,73648.75,INR,441356.8,666,No,2,No,Failed,Low,0
TXN001245,CUST0337,Hyderabad,MER039,Travel,2026-09-23 22:44:00,UPI,Android,74566.32,INR,27682.14,841,No,30,No,Failed,Low,0
TXN001246,CUST0791,Bengaluru,MER025,Bills,2026-07-21 17:51:00,Debit Card,Web,32267.68,INR,85233.01,571,Yes,40,Yes,Success,High,0
TXN001247,CUST1032,Delhi,MER130,Shopping,2026-10-18 03:33:00,Debit Card,Android,41820.76,INR,16686.33,739,No,40,No,Failed,High,0
TXN001248,CUST0404,Pune,MER058,Travel,2026-12-10 20:51:00,Credit Card,Android,35052.46,INR,467392.73,758,No,99,No,Pending,High,0
TXN001249,CUST0816,Mumbai,MER125,Entertainment,2026-04-17 20:22:00,Credit Card,iPhone,55013.32,INR,85690.8,496,No,88,Yes,Success,Medium,0
TXN001250,CUST1112,Pune,MER035,Healthcare,2026-10-13 11:01:00,Wallet,Android,26535.19,INR,413524.08,561,No,92,Yes,Success,Medium,1
TXN001251,CUST0471,Delhi,MER280,Healthcare,2026-10-30 02:24:00,Credit Card,iPhone,45673.88,INR,312440.35,534,No,30,No,Success,Low,0
TXN001252,CUST0213,Bengaluru,MER036,Entertainment,2026-11-14 16:46:00,Wallet,iPhone,64340.73,INR,237611.15,593,Yes,55,No,Success,Medium,0
TXN001253,CUST0737,Delhi,MER135,Bills,2026-01-20 11:22:00,NetBanking,Android,19072.61,INR,409905.17,670,Yes,61,Yes,Failed,High,0
TXN001254,CUST0657,Mumbai,MER064,Travel,2026-07-15 09:09:00,Wallet,Web,58825.18,INR,256733.67,561,No,80,No,Pending,High,1
TXN001255,CUST0125,Delhi,MER162,Bills,2026-07-30 17:24:00,Credit Card,iPhone,38596.65,INR,53222.41,760,Yes,33,No,Success,Low,0
TXN001256,CUST1107,Hyderabad,MER130,Travel,2026-04-08 12:04:00,Credit Card,Android,60770.58,INR,415989.13,531,No,21,Yes,Success,High,0
TXN001257,CUST0231,Bengaluru,MER256,Food,2026-05-23 16:26:00,Credit Card,Web,59430.31,INR,105835.04,476,Yes,92,Yes,Success,Low,1
TXN001258,CUST0031,Mumbai,MER118,Travel,2026-11-20 15:52:00,UPI,Android,9102.07,INR,32452.35,834,No,60,No,Failed,Low,0
TXN001259,CUST1144,Hyderabad,MER198,Food,2026-01-05 01:54:00,NetBanking,Android,3417.31,INR,409097.1,493,No,50,Yes,Failed,Low,0
TXN001260,CUST1133,Delhi,MER164,Entertainment,2026-03-30 19:49:00,UPI,Web,68796.84,INR,255657.04,348,No,36,No,Pending,High,1
TXN001261,CUST0837,Bengaluru,MER162,Entertainment,2026-10-15 16:02:00,UPI,Android,10386.19,INR,2821.31,317,No,97,No,Success,Low,0
TXN001262,CUST0675,Bengaluru,MER195,Bills,2026-10-31 16:23:00,UPI,iPhone,27766.97,INR,10753.03,347,No,56,No,Failed,Medium,0
TXN001263,CUST0805,Delhi,MER154,Food,2026-09-16 02:58:00,UPI,Web,6920.22,INR,420521.01,530,No,1,No,Pending,Medium,1
TXN001264,CUST0551,Bengaluru,MER241,Food,2026-07-10 08:13:00,NetBanking,Android,7560.86,INR,184274.84,875,Yes,56,No,Pending,Low,0
TXN001265,CUST1095,Bengaluru,MER290,Healthcare,2026-05-28 13:11:00,Credit Card,iPhone,22079.2,INR,303859.69,315,Yes,70,No,Pending,High,0
TXN001266,CUST0243,Hyderabad,MER271,Entertainment,2026-08-29 10:46:00,Wallet,Web,39012.53,INR,37251.28,331,No,76,No,Success,Medium,0
TXN001267,CUST0931,Hyderabad,MER012,Entertainment,2026-08-05 12:34:00,Credit Card,Android,34026.0,INR,12116.2,389,Yes,56,No,Failed,High,0
TXN001268,CUST0383,Hyderabad,MER008,Shopping,2026-01-29 15:20:00,NetBanking,Android,39157.81,INR,380765.16,885,No,18,Yes,Failed,Medium,0
TXN001269,CUST0242,Hyderabad,MER250,Bills,2026-04-16 20:56:00,UPI,Web,25184.37,INR,374228.65,799,No,50,Yes,Success,Low,0
TXN001270,CUST1130,Mumbai,MER144,Food,2026-08-10 13:36:00,NetBanking,iPhone,40644.96,INR,470042.73,746,No,23,Yes,Success,High,0
TXN001271,CUST0153,Hyderabad,MER028,Entertainment,2026-11-17 23:54:00,Debit Card,Web,70728.02,INR,365974.23,572,Yes,14,No,Pending,Medium,1
TXN001272,CUST0093,Delhi,MER223,Healthcare,2026-02-16 00:39:00,UPI,Web,27976.17,INR,71626.43,675,No,1,Yes,Pending,Low,0
TXN001273,CUST0701,Hyderabad,MER141,Food,2026-06-17 05:55:00,Credit Card,Android,4771.43,INR,413813.12,585,No,23,Yes,Pending,High,0
TXN001274,CUST0574,Pune,MER030,Food,2026-06-26 18:08:00,NetBanking,Web,24620.81,INR,472714.61,829,Yes,21,No,Pending,Medium,0
TXN001275,CUST0860,Pune,MER200,Healthcare,2026-12-03 11:44:00,Debit Card,Android,18042.98,INR,241253.69,360,No,72,Yes,Success,Low,0
TXN001276,CUST0365,Hyderabad,MER056,Entertainment,2026-02-01 08:59:00,Debit Card,Android,43085.58,INR,214274.43,344,No,30,No,Success,High,0
TXN001277,CUST0947,Pune,MER221,Healthcare,2026-04-25 06:59:00,UPI,Android,10229.6,INR,478533.57,562,Yes,65,No,Pending,High,0
TXN001278,CUST0289,Bengaluru,MER268,Bills,2026-05-31 10:38:00,NetBanking,Web,24555.62,INR,286969.09,722,No,17,No,Failed,Medium,0
TXN001279,CUST1055,Mumbai,MER243,Travel,2026-10-21 00:13:00,Debit Card,Web,57454.01,INR,42238.59,372,Yes,34,No,Success,Low,0
TXN001280,CUST0826,Mumbai,MER094,Food,2026-06-20 11:49:00,Debit Card,Android,26397.59,INR,485439.28,668,No,33,Yes,Failed,Low,0
TXN001281,CUST0560,Bengaluru,MER223,Food,2026-09-29 08:48:00,Wallet,iPhone,31562.35,INR,97684.31,861,Yes,92,No,Failed,High,0
TXN001282,CUST0363,Delhi,MER117,Bills,2026-12-02 09:01:00,Debit Card,iPhone,37763.42,INR,457587.25,853,Yes,43,No,Success,Medium,0
TXN001283,CUST0806,Delhi,MER230,Healthcare,2026-05-03 04:11:00,Debit Card,Android,61226.5,INR,182746.82,706,Yes,27,Yes,Pending,Low,0
TXN001284,CUST0683,Delhi,MER055,Food,2026-06-29 15:15:00,Debit Card,Web,44563.12,INR,14750.61,404,Yes,13,Yes,Success,Medium,0
TXN001285,CUST0040,Mumbai,MER169,Shopping,2026-09-14 09:02:00,Wallet,Web,58422.61,INR,195143.48,481,Yes,82,Yes,Failed,High,0
TXN001286,CUST0646,Delhi,MER043,Entertainment,2026-03-06 11:45:00,UPI,Android,46581.27,INR,333763.84,486,No,41,No,Success,Low,0
TXN001287,CUST0104,Pune,MER164,Food,2026-05-03 19:01:00,Credit Card,Web,11859.99,INR,465320.2,655,No,57,No,Success,Medium,0
TXN001288,CUST1009,Pune,MER227,Entertainment,2026-03-11 15:16:00,Credit Card,iPhone,21203.32,INR,297885.27,350,No,91,No,Pending,Low,0
TXN001289,CUST0099,Pune,MER202,Shopping,2026-09-04 16:25:00,NetBanking,Android,68510.88,INR,484947.53,312,Yes,89,Yes,Success,Medium,0
TXN001290,CUST0440,Hyderabad,MER024,Healthcare,2026-08-11 16:01:00,Debit Card,Android,26128.77,INR,36932.32,607,Yes,29,No,Pending,High,0
TXN001291,CUST0499,Delhi,MER291,Shopping,2026-02-23 08:12:00,UPI,iPhone,66895.18,INR,194573.25,334,Yes,53,No,Pending,High,0
TXN001292,CUST1170,Hyderabad,MER281,Food,2026-01-27 19:53:00,NetBanking,iPhone,998.36,INR,358847.28,788,No,6,Yes,Failed,High,1
TXN001293,CUST0447,Mumbai,MER292,Shopping,2026-04-22 16:28:00,NetBanking,Web,20043.85,INR,481626.9,683,Yes,3,Yes,Failed,Medium,0
TXN001294,CUST0322,Delhi,MER168,Food,2026-03-21 08:37:00,Credit Card,Web,34396.55,INR,174621.49,311,Yes,64,Yes,Failed,Medium,0
TXN001295,CUST0377,Delhi,MER055,Bills,2026-07-15 14:27:00,Debit Card,Android,19147.69,INR,291474.36,491,Yes,29,Yes,Failed,Medium,0
TXN001296,CUST0066,Bengaluru,MER021,Entertainment,2026-11-22 20:53:00,Wallet,Web,64203.74,INR,24151.03,550,Yes,82,No,Pending,Medium,1
TXN001297,CUST0239,Pune,MER197,Bills,2026-06-11 16:21:00,Credit Card,Android,18238.32,INR,308516.88,306,No,87,No,Failed,Medium,0
TXN001298,CUST1113,Hyderabad,MER166,Healthcare,2026-11-10 08:56:00,Credit Card,Android,56572.7,INR,86324.97,733,No,22,No,Success,Low,0
TXN001299,CUST0367,Pune,MER073,Bills,2026-05-15 17:29:00,Debit Card,Web,71494.78,INR,94082.77,561,No,60,Yes,Pending,High,1
TXN001300,CUST0235,Pune,MER177,Travel,2026-03-24 03:45:00,NetBanking,Android,9473.65,INR,91285.34,741,Yes,13,Yes,Success,Medium,0
TXN001301,CUST1174,Hyderabad,MER003,Entertainment,2026-05-14 06:31:00,NetBanking,Android,68019.69,INR,217433.69,414,No,28,No,Failed,High,0
TXN001302,CUST0641,Bengaluru,MER238,Entertainment,2026-06-21 06:48:00,Credit Card,Web,41304.07,INR,345675.22,690,Yes,91,Yes,Failed,Low,0
TXN001303,CUST0443,Pune,MER281,Bills,2026-08-10 14:31:00,Credit Card,Web,35916.69,INR,454398.82,791,Yes,66,No,Failed,Medium,0
TXN001304,CUST0283,Mumbai,MER245,Travel,2026-01-01 10:39:00,UPI,Android,64970.12,INR,276048.72,601,Yes,81,Yes,Success,High,0
TXN001305,CUST0182,Delhi,MER143,Bills,2026-04-12 11:51:00,Credit Card,Web,70914.67,INR,66707.87,837,Yes,9,No,Failed,High,1
TXN001306,CUST0021,Mumbai,MER007,Travel,2026-01-14 03:35:00,Credit Card,Android,45191.21,INR,139222.11,452,Yes,17,Yes,Pending,Medium,0
TXN001307,CUST0261,Pune,MER125,Shopping,2026-09-19 08:41:00,Credit Card,Android,37362.07,INR,449357.06,433,Yes,54,No,Success,Medium,0
TXN001308,CUST0118,Delhi,MER119,Bills,2026-06-16 08:36:00,Wallet,iPhone,19024.85,INR,199543.95,898,Yes,79,Yes,Success,Low,0
TXN001309,CUST0184,Hyderabad,MER038,Bills,2026-04-19 16:39:00,Wallet,Web,51290.35,INR,21397.44,462,Yes,16,Yes,Failed,Low,0
TXN001310,CUST0137,Bengaluru,MER199,Bills,2026-03-01 01:20:00,Credit Card,Web,63164.17,INR,41498.77,507,Yes,54,No,Success,High,0
TXN001311,CUST0755,Hyderabad,MER202,Bills,2026-10-02 05:03:00,UPI,iPhone,4209.66,INR,117700.07,703,Yes,11,No,Failed,Medium,0
TXN001312,CUST0522,Delhi,MER019,Bills,2026-06-07 02:22:00,Wallet,Android,4552.13,INR,342744.05,493,Yes,73,No,Failed,Low,0
TXN001313,CUST0343,Hyderabad,MER098,Travel,2026-11-05 04:54:00,Credit Card,iPhone,22686.52,INR,68210.13,420,Yes,38,Yes,Failed,Low,0
TXN001314,CUST0704,Bengaluru,MER165,Shopping,2026-09-03 05:11:00,Credit Card,Android,58941.57,INR,339909.72,825,Yes,69,No,Pending,High,0
TXN001315,CUST0835,Mumbai,MER123,Entertainment,2026-04-24 06:44:00,UPI,Web,46335.09,INR,300791.78,689,No,29,Yes,Pending,Medium,0
TXN001316,CUST0577,Hyderabad,MER096,Shopping,2026-08-31 17:48:00,UPI,iPhone,60378.75,INR,266282.75,530,Yes,34,Yes,Success,High,0
TXN001317,CUST0750,Bengaluru,MER256,Bills,2026-01-11 04:34:00,Debit Card,Web,18081.6,INR,134271.01,778,No,89,No,Failed,Medium,0
TXN001318,CUST0550,Delhi,MER103,Shopping,2026-03-29 08:31:00,Wallet,iPhone,59709.03,INR,282594.52,577,No,50,No,Success,Medium,0
TXN001319,CUST0162,Mumbai,MER176,Shopping,2026-05-15 16:34:00,UPI,Web,15662.46,INR,349172.94,308,No,80,No,Pending,Low,0
TXN001320,CUST0818,Bengaluru,MER074,Shopping,2026-10-14 08:46:00,Debit Card,Web,61111.15,INR,191262.14,609,No,24,Yes,Success,Low,1
TXN001321,CUST0280,Mumbai,MER189,Entertainment,2026-08-03 06:24:00,UPI,iPhone,34000.96,INR,91614.73,425,No,7,No,Pending,High,0
TXN001322,CUST0323,Hyderabad,MER060,Shopping,2026-10-10 19:21:00,Debit Card,iPhone,43772.42,INR,107531.99,357,No,73,No,Success,High,0
TXN001323,CUST0038,Pune,MER274,Entertainment,2026-09-07 20:37:00,UPI,iPhone,57778.59,INR,470133.19,664,Yes,19,Yes,Success,Medium,1
TXN001324,CUST1141,Delhi,MER163,Travel,2026-03-18 03:16:00,Debit Card,Web,54747.11,INR,140400.72,480,No,65,No,Failed,Medium,0
TXN001325,CUST0100,Pune,MER255,Travel,2026-08-23 01:00:00,Credit Card,Web,63313.73,INR,466945.66,325,No,44,Yes,Success,Medium,0
TXN001326,CUST0881,Hyderabad,MER166,Bills,2026-03-10 13:23:00,Credit Card,iPhone,34720.68,INR,2699.24,585,Yes,83,Yes,Pending,High,0
TXN001327,CUST0900,Bengaluru,MER033,Food,2026-12-04 17:14:00,Debit Card,iPhone,26796.1,INR,324889.5,346,Yes,4,Yes,Failed,High,0
TXN001328,CUST0634,Mumbai,MER164,Bills,2026-08-30 05:36:00,Credit Card,Android,13380.04,INR,213285.89,608,Yes,74,Yes,Success,Medium,0
TXN001329,CUST0178,Hyderabad,MER085,Food,2026-03-14 06:09:00,UPI,Android,39690.91,INR,189663.65,654,No,91,Yes,Pending,Medium,0
TXN001330,CUST0382,Bengaluru,MER249,Travel,2026-05-06 05:39:00,Credit Card,Web,13217.25,INR,187390.92,660,Yes,31,Yes,Success,Low,0
TXN001331,CUST0907,Mumbai,MER098,Healthcare,2026-08-08 16:30:00,NetBanking,Android,48002.45,INR,1710.66,672,No,89,Yes,Failed,Low,0
TXN001332,CUST0179,Bengaluru,MER180,Food,2026-06-20 22:55:00,Wallet,Android,9707.62,INR,453791.6,864,No,6,Yes,Failed,High,0
TXN001333,CUST1036,Mumbai,MER103,Bills,2026-01-15 01:04:00,UPI,Android,37347.61,INR,246204.71,459,No,13,No,Pending,High,0
TXN001334,CUST1148,Mumbai,MER046,Bills,2026-08-31 13:31:00,Wallet,Web,16685.16,INR,381260.36,846,No,100,No,Failed,Low,0
TXN001335,CUST0269,Mumbai,MER108,Travel,2026-09-09 12:45:00,Credit Card,Android,24336.9,INR,476189.74,820,Yes,82,Yes,Pending,Medium,0
TXN001336,CUST1148,Bengaluru,MER079,Entertainment,2026-10-24 23:34:00,Credit Card,Android,19046.65,INR,367391.98,662,No,8,No,Success,High,0
TXN001337,CUST0762,Pune,MER200,Travel,2026-10-31 07:52:00,Wallet,Android,74467.85,INR,34267.88,417,Yes,35,No,Pending,Medium,1
TXN001338,CUST0013,Hyderabad,MER162,Travel,2026-11-08 22:35:00,NetBanking,iPhone,20697.96,INR,386312.93,875,No,20,Yes,Pending,Low,0
TXN001339,CUST0822,Pune,MER261,Shopping,2026-08-30 17:51:00,Wallet,Android,16496.97,INR,285884.38,784,No,50,Yes,Failed,High,0
TXN001340,CUST0741,Delhi,MER129,Healthcare,2026-01-27 11:26:00,Credit Card,Web,20778.13,INR,330184.43,677,Yes,55,No,Success,Low,0
TXN001341,CUST0701,Delhi,MER220,Shopping,2026-01-07 03:44:00,NetBanking,Web,42475.66,INR,46570.67,684,Yes,76,No,Failed,High,0
TXN001342,CUST0124,Hyderabad,MER001,Travel,2026-01-07 14:41:00,Debit Card,Android,37258.9,INR,217863.8,462,Yes,10,No,Success,Low,0
TXN001343,CUST0630,Pune,MER104,Healthcare,2026-03-30 17:03:00,Wallet,Web,54677.73,INR,202363.3,844,No,52,Yes,Pending,High,1
TXN001344,CUST0874,Hyderabad,MER248,Travel,2026-01-30 02:12:00,NetBanking,Android,35602.99,INR,66793.95,698,Yes,59,No,Pending,High,0
TXN001345,CUST1116,Hyderabad,MER181,Travel,2026-11-03 01:47:00,Credit Card,Web,72288.33,INR,342783.96,616,Yes,15,Yes,Pending,Medium,0
TXN001346,CUST1050,Bengaluru,MER172,Travel,2026-03-26 21:30:00,UPI,Android,24674.6,INR,23794.66,423,Yes,46,Yes,Failed,Medium,0
TXN001347,CUST0580,Bengaluru,MER234,Shopping,2026-06-24 17:45:00,UPI,Web,60570.42,INR,25920.89,443,No,72,No,Failed,Medium,1
TXN001348,CUST0892,Hyderabad,MER206,Shopping,2026-07-28 09:40:00,Wallet,Web,23202.83,INR,225619.32,616,Yes,54,Yes,Failed,Medium,0
TXN001349,CUST0527,Delhi,MER017,Food,2026-05-29 01:51:00,Credit Card,iPhone,32008.75,INR,158052.63,525,No,26,Yes,Pending,High,0
TXN001350,CUST0874,Bengaluru,MER096,Bills,2026-06-10 16:49:00,UPI,Android,28971.35,INR,441483.22,879,No,18,No,Success,Medium,0
TXN001351,CUST0955,Pune,MER092,Shopping,2026-05-08 08:17:00,UPI,Android,15457.53,INR,264979.08,773,No,87,Yes,Failed,Medium,0
TXN001352,CUST0644,Bengaluru,MER149,Healthcare,2026-08-15 00:19:00,NetBanking,Web,17623.11,INR,381961.88,702,No,37,No,Pending,Medium,0
TXN001353,CUST0537,Delhi,MER114,Shopping,2026-09-16 03:39:00,Debit Card,Android,18616.07,INR,396061.85,612,Yes,51,Yes,Pending,Low,0
TXN001354,CUST1185,Hyderabad,MER146,Travel,2026-07-29 07:43:00,Debit Card,iPhone,62537.08,INR,132633.38,838,Yes,19,Yes,Success,High,0
TXN001355,CUST0977,Mumbai,MER295,Entertainment,2026-10-25 16:03:00,NetBanking,Web,24627.54,INR,385497.98,834,No,13,Yes,Success,Low,0
TXN001356,CUST0913,Mumbai,MER032,Entertainment,2026-03-05 02:38:00,UPI,iPhone,72551.02,INR,381080.18,790,No,39,No,Success,Medium,0
TXN001357,CUST0759,Delhi,MER242,Healthcare,2026-02-18 00:39:00,Credit Card,Android,47279.69,INR,122972.49,343,No,36,No,Failed,Medium,0
TXN001358,CUST0458,Bengaluru,MER028,Food,2026-02-21 11:52:00,Debit Card,Android,69668.95,INR,69043.85,417,Yes,94,No,Failed,Medium,1
TXN001359,CUST0390,Delhi,MER299,Shopping,2026-08-17 15:35:00,Wallet,Android,64826.65,INR,278133.24,740,Yes,74,Yes,Success,Medium,0
TXN001360,CUST0671,Hyderabad,MER199,Travel,2026-01-31 19:36:00,UPI,Android,52942.1,INR,467339.86,863,No,7,Yes,Failed,Low,0
TXN001361,CUST0278,Pune,MER128,Travel,2026-04-23 21:03:00,Wallet,iPhone,14303.22,INR,92372.69,716,Yes,84,Yes,Success,Medium,0
TXN001362,CUST1187,Hyderabad,MER259,Entertainment,2026-09-10 08:48:00,Wallet,Web,17414.66,INR,415766.36,333,No,91,Yes,Pending,Medium,0
TXN001363,CUST0103,Mumbai,MER046,Entertainment,2026-08-30 06:26:00,Wallet,iPhone,28619.55,INR,444745.02,365,No,34,Yes,Success,Medium,0
TXN001364,CUST0318,Mumbai,MER275,Shopping,2026-12-11 21:11:00,UPI,Android,15603.79,INR,81831.53,872,No,55,No,Failed,Low,0
TXN001365,CUST0327,Mumbai,MER103,Travel,2026-07-09 10:34:00,Credit Card,Web,33645.21,INR,396810.72,309,Yes,3,Yes,Failed,Medium,0
TXN001366,CUST0419,Pune,MER118,Food,2026-03-21 21:40:00,Credit Card,iPhone,43029.8,INR,204737.45,751,Yes,94,Yes,Pending,Medium,0
TXN001367,CUST0897,Hyderabad,MER073,Bills,2026-08-10 23:23:00,NetBanking,iPhone,58752.82,INR,375700.98,622,Yes,96,Yes,Success,Medium,0
TXN001368,CUST0161,Mumbai,MER119,Entertainment,2026-07-31 19:09:00,NetBanking,iPhone,48138.79,INR,408216.3,474,Yes,4,Yes,Failed,High,0
TXN001369,CUST1107,Delhi,MER235,Food,2026-12-11 15:03:00,NetBanking,Web,68844.13,INR,398784.47,316,Yes,59,Yes,Success,High,0
TXN001370,CUST0765,Pune,MER225,Entertainment,2026-05-31 13:58:00,Debit Card,Web,59784.21,INR,441665.81,773,Yes,61,No,Failed,Medium,1
TXN001371,CUST0375,Delhi,MER026,Bills,2026-05-11 23:38:00,NetBanking,Android,31055.72,INR,268874.65,751,Yes,87,No,Pending,Low,0
TXN001372,CUST0132,Mumbai,MER080,Shopping,2026-08-07 00:22:00,UPI,Web,25474.09,INR,391188.62,651,No,51,No,Pending,Medium,0
TXN001373,CUST0507,Hyderabad,MER128,Entertainment,2026-03-10 07:30:00,Wallet,Web,68616.06,INR,384941.07,378,Yes,13,Yes,Success,Low,0
TXN001374,CUST0938,Bengaluru,MER022,Travel,2026-09-11 17:30:00,Debit Card,Web,73449.89,INR,276846.66,351,Yes,59,Yes,Failed,Medium,1
TXN001375,CUST0310,Delhi,MER054,Healthcare,2026-08-14 12:37:00,NetBanking,iPhone,52025.07,INR,347528.02,482,No,95,Yes,Failed,Low,0
TXN001376,CUST1009,Hyderabad,MER131,Travel,2026-03-22 05:06:00,NetBanking,iPhone,12966.31,INR,91712.16,321,No,38,Yes,Success,Low,0
TXN001377,CUST0657,Delhi,MER196,Travel,2026-11-27 20:58:00,Credit Card,Web,28188.52,INR,368234.34,852,Yes,26,No,Failed,Medium,0
TXN001378,CUST0038,Delhi,MER258,Healthcare,2026-07-01 17:09:00,NetBanking,Web,33222.54,INR,290475.19,638,Yes,35,No,Success,Low,0
TXN001379,CUST0774,Bengaluru,MER179,Food,2026-08-11 20:24:00,Debit Card,Android,794.12,INR,394223.41,758,No,33,Yes,Failed,Medium,0
TXN001380,CUST0649,Hyderabad,MER120,Shopping,2026-03-09 08:26:00,Wallet,iPhone,47606.87,INR,237608.48,474,Yes,46,Yes,Success,Medium,0
TXN001381,CUST1112,Pune,MER073,Healthcare,2026-02-18 17:20:00,UPI,Web,6059.89,INR,185073.83,461,Yes,76,No,Success,Low,0
TXN001382,CUST0841,Mumbai,MER022,Travel,2026-08-04 07:50:00,Debit Card,iPhone,24207.07,INR,378967.97,895,No,30,No,Success,Medium,0
TXN001383,CUST0353,Bengaluru,MER152,Entertainment,2026-10-06 03:27:00,Credit Card,Android,50134.76,INR,216300.76,377,No,85,No,Pending,High,0
TXN001384,CUST0696,Pune,MER100,Travel,2026-09-21 13:06:00,UPI,Android,2049.55,INR,327695.94,341,Yes,35,Yes,Pending,Low,0
TXN001385,CUST0363,Mumbai,MER049,Travel,2026-10-12 18:11:00,UPI,iPhone,4836.14,INR,374842.46,823,Yes,92,No,Pending,Low,0
TXN001386,CUST0823,Delhi,MER005,Food,2026-10-06 00:13:00,NetBanking,Android,65232.37,INR,265888.31,568,Yes,50,No,Failed,Low,0
TXN001387,CUST0796,Mumbai,MER292,Healthcare,2026-11-30 08:20:00,Wallet,iPhone,62791.13,INR,319502.19,791,Yes,41,No,Pending,Medium,0
TXN001388,CUST0818,Delhi,MER061,Healthcare,2026-06-08 12:05:00,Credit Card,Android,47842.69,INR,148800.95,484,Yes,79,Yes,Pending,Medium,0
TXN001389,CUST0396,Mumbai,MER009,Shopping,2026-09-09 06:51:00,UPI,Android,60653.58,INR,142876.73,559,Yes,15,No,Pending,Medium,1
TXN001390,CUST0230,Pune,MER242,Healthcare,2026-06-12 13:41:00,Credit Card,iPhone,70325.81,INR,294475.63,584,Yes,84,Yes,Pending,High,0
TXN001391,CUST0041,Pune,MER113,Bills,2026-06-03 17:39:00,Wallet,Android,14953.2,INR,369012.74,472,Yes,8,Yes,Failed,Low,0
TXN001392,CUST0812,Mumbai,MER050,Food,2026-04-28 03:37:00,UPI,iPhone,56104.72,INR,404996.94,576,Yes,68,Yes,Pending,High,0
TXN001393,CUST0332,Hyderabad,MER088,Entertainment,2026-10-11 09:21:00,NetBanking,Web,163.29,INR,32161.43,761,No,69,No,Success,Medium,0
TXN001394,CUST0364,Bengaluru,MER106,Healthcare,2026-08-10 21:08:00,Wallet,Web,56726.36,INR,395012.29,508,Yes,62,No,Pending,Low,0
TXN001395,CUST1111,Hyderabad,MER091,Bills,2026-06-15 14:45:00,UPI,Android,37934.25,INR,217592.67,612,Yes,1,Yes,Success,Low,0
TXN001396,CUST0412,Mumbai,MER079,Food,2026-09-03 00:59:00,NetBanking,Web,49793.52,INR,365813.82,529,No,24,No,Pending,High,0
TXN001397,CUST0977,Delhi,MER011,Bills,2026-12-13 20:32:00,Wallet,iPhone,54629.65,INR,193435.73,344,No,97,No,Pending,Low,1
TXN001398,CUST1103,Bengaluru,MER052,Entertainment,2026-10-24 02:00:00,Debit Card,Android,490.42,INR,385391.94,430,No,78,No,Failed,Low,0
TXN001399,CUST0227,Delhi,MER215,Healthcare,2026-11-07 15:37:00,NetBanking,Web,34559.11,INR,124227.96,606,No,85,No,Success,High,0
TXN001400,CUST0309,Hyderabad,MER193,Shopping,2026-09-11 09:08:00,Wallet,Web,50673.26,INR,192851.63,474,No,74,Yes,Success,Medium,0
TXN001401,CUST1039,Bengaluru,MER290,Travel,2026-05-06 00:55:00,Debit Card,Android,33627.34,INR,301569.64,745,Yes,98,No,Pending,Medium,0
TXN001402,CUST0912,Delhi,MER244,Travel,2026-10-06 11:12:00,NetBanking,iPhone,66496.85,INR,212102.63,611,Yes,98,No,Pending,High,0
TXN001403,CUST0008,Bengaluru,MER235,Shopping,2026-09-07 18:22:00,Wallet,iPhone,29738.87,INR,280015.83,884,No,52,No,Success,High,0
TXN001404,CUST1033,Delhi,MER058,Bills,2026-06-18 05:23:00,Credit Card,iPhone,14531.72,INR,419608.95,831,No,27,No,Pending,High,0
TXN001405,CUST0780,Delhi,MER300,Healthcare,2026-01-11 04:16:00,Debit Card,iPhone,40241.88,INR,158702.51,470,No,2,No,Success,Low,0
TXN001406,CUST0286,Hyderabad,MER021,Bills,2026-05-26 17:07:00,Debit Card,Web,62680.36,INR,301312.83,362,Yes,70,Yes,Failed,High,0
TXN001407,CUST0454,Pune,MER285,Healthcare,2026-07-28 16:07:00,NetBanking,Android,62520.62,INR,437592.08,342,No,62,No,Pending,High,0
